checkpoint,timestamp,step,metric,value,n_samples,phenomenon,condition
checkpoint-105,2025-08-10T15:30:49.303107,105,blimp_overall,0.5677611940298507,6700.0,,
checkpoint-105,2025-08-10T15:30:49.303107,105,blimp_anaphor_agreement,0.52,,anaphor_agreement,
checkpoint-105,2025-08-10T15:30:49.303107,105,blimp_argument_structure,0.5085714285714286,,argument_structure,
checkpoint-105,2025-08-10T15:30:49.303107,105,blimp_binding,0.6014285714285714,,binding,
checkpoint-105,2025-08-10T15:30:49.303107,105,blimp_control_raising,0.544,,control_raising,
checkpoint-105,2025-08-10T15:30:49.303107,105,blimp_determiner_noun_agreement,0.51875,,determiner_noun_agreement,
checkpoint-105,2025-08-10T15:30:49.303107,105,blimp_ellipsis,0.5,,ellipsis,
checkpoint-105,2025-08-10T15:30:49.303107,105,blimp_filler_gap_dependency,0.67,,filler_gap_dependency,
checkpoint-105,2025-08-10T15:30:49.303107,105,blimp_irregular_forms,0.48,,irregular_forms,
checkpoint-105,2025-08-10T15:30:49.303107,105,blimp_island_effects,0.57125,,island_effects,
checkpoint-105,2025-08-10T15:30:49.303107,105,blimp_npi_licensing,0.6128571428571429,,npi_licensing,
checkpoint-105,2025-08-10T15:30:49.303107,105,blimp_quantifiers,0.7025,,quantifiers,
checkpoint-105,2025-08-10T15:30:49.303107,105,blimp_s-selection,0.54,,s-selection,
checkpoint-105,2025-08-10T15:30:49.303107,105,blimp_subject_verb_agreement,0.49333333333333335,,subject_verb_agreement,
checkpoint-105,2025-08-10T15:30:49.303107,105,null_subject_overt_pref,0.32,100.0,,
checkpoint-105,2025-08-10T15:30:49.303107,105,null_subject_surprisal_diff,-0.1316915314867151,100.0,,
checkpoint-105,2025-08-10T15:30:49.303107,105,null_subject_1a_3rdSG_overt_pref,0.25,,,1a_3rdSG
checkpoint-105,2025-08-10T15:30:49.303107,105,null_subject_1b_3rdPL_overt_pref,0.08333333333333333,,,1b_3rdPL
checkpoint-105,2025-08-10T15:30:49.303107,105,null_subject_2a_2ndSG_overt_pref,0.5833333333333334,,,2a_2ndSG
checkpoint-105,2025-08-10T15:30:49.303107,105,null_subject_2b_2ndPL_overt_pref,0.0,,,2b_2ndPL
checkpoint-105,2025-08-10T15:30:49.303107,105,null_subject_3a_1stSg_overt_pref,0.6666666666666666,,,3a_1stSg
checkpoint-105,2025-08-10T15:30:49.303107,105,null_subject_3b_1stPL_overt_pref,0.16666666666666666,,,3b_1stPL
